"layer_from","node_from","layer_to","node_to","trial_number","weight"
6,12,3,12,916,0.890714569636423
3,12,6,12,916,0.890714569636423
3,12,4,12,916,0.932109694280795
3,12,5,12,916,0.901156001087975
3,12,1,12,916,0.87645361381956
4,12,3,12,916,0.932109694280795
5,12,3,12,916,0.901156001087975
1,12,6,12,916,0.844602368427358
1,12,3,12,916,0.87645361381956
1,12,4,12,916,0.853824028541735
1,12,5,12,916,0.844756442661504
2,14,4,14,916,0.86588315293041
2,14,1,14,916,0.860990451384097
4,14,2,14,916,0.86588315293041
1,14,2,14,916,0.860990451384097
3,17,2,17,916,0.894390241787489
2,17,3,17,916,0.894390241787489
2,17,6,17,916,0.846852661022826
2,17,5,17,916,0.854285428133962
6,17,2,17,916,0.846852661022826
5,17,2,17,916,0.854285428133962
3,35,7,35,916,0.868329291910349
7,35,3,35,916,0.868329291910349
7,8,2,8,916,0.834515141041825
7,8,1,8,916,0.837149498987334
2,8,7,8,916,0.834515141041825
1,8,7,8,916,0.837149498987334
6,1,1,1,917,0.844602368427358
6,1,5,1,917,1
6,1,4,1,917,0.95043834059757
5,1,1,1,917,0.844756442661504
5,1,6,1,917,1
5,1,4,1,917,0.992191767955393
4,1,1,1,917,0.853824028541735
4,1,6,1,917,0.95043834059757
4,1,5,1,917,0.992191767955393
6,10,7,10,917,0.96299391606049
5,10,7,10,917,0.92375797722717
7,10,6,10,917,0.96299391606049
7,10,5,10,917,0.92375797722717
7,10,4,10,917,0.901628286948602
4,10,7,10,917,0.901628286948602
6,12,3,12,917,0.890714569636423
4,12,3,12,917,0.932109694280795
5,12,3,12,917,0.901156001087975
3,12,6,12,917,0.890714569636423
3,12,4,12,917,0.932109694280795
3,12,5,12,917,0.901156001087975
3,12,1,12,917,0.87645361381956
1,12,6,12,917,0.844602368427358
1,12,4,12,917,0.853824028541735
1,12,5,12,917,0.844756442661504
1,12,3,12,917,0.87645361381956
2,14,4,14,917,0.86588315293041
2,14,1,14,917,0.860990451384097
4,14,2,14,917,0.86588315293041
1,14,2,14,917,0.860990451384097
2,17,6,17,917,0.846852661022826
2,17,5,17,917,0.854285428133962
2,17,3,17,917,0.894390241787489
6,17,2,17,917,0.846852661022826
5,17,2,17,917,0.854285428133962
3,17,2,17,917,0.894390241787489
3,35,7,35,917,0.868329291910349
7,35,3,35,917,0.868329291910349
7,8,2,8,917,0.834515141041825
7,8,1,8,917,0.837149498987334
2,8,7,8,917,0.834515141041825
1,8,7,8,917,0.837149498987334
4,1,1,1,918,0.853824028541735
4,1,6,1,918,0.95043834059757
4,1,5,1,918,0.992191767955393
6,1,1,1,918,0.844602368427358
6,1,4,1,918,0.95043834059757
6,1,5,1,918,1
5,1,1,1,918,0.844756442661504
5,1,4,1,918,0.992191767955393
5,1,6,1,918,1
6,10,7,10,918,0.96299391606049
4,10,7,10,918,0.901628286948602
7,10,6,10,918,0.96299391606049
7,10,4,10,918,0.901628286948602
7,10,5,10,918,0.92375797722717
5,10,7,10,918,0.92375797722717
4,12,3,12,918,0.932109694280795
3,12,4,12,918,0.932109694280795
3,12,6,12,918,0.890714569636423
3,12,5,12,918,0.901156001087975
3,12,1,12,918,0.87645361381956
6,12,3,12,918,0.890714569636423
5,12,3,12,918,0.901156001087975
1,12,4,12,918,0.853824028541735
1,12,3,12,918,0.87645361381956
1,12,6,12,918,0.844602368427358
1,12,5,12,918,0.844756442661504
2,14,4,14,918,0.86588315293041
2,14,1,14,918,0.860990451384097
4,14,2,14,918,0.86588315293041
1,14,2,14,918,0.860990451384097
2,17,6,17,918,0.846852661022826
2,17,5,17,918,0.854285428133962
2,17,3,17,918,0.894390241787489
6,17,2,17,918,0.846852661022826
5,17,2,17,918,0.854285428133962
3,17,2,17,918,0.894390241787489
7,35,3,35,918,0.868329291910349
3,35,7,35,918,0.868329291910349
7,8,1,8,918,0.837149498987334
7,8,2,8,918,0.834515141041825
1,8,7,8,918,0.837149498987334
2,8,7,8,918,0.834515141041825
6,1,1,1,919,0.844602368427358
6,1,5,1,919,1
6,1,4,1,919,0.95043834059757
5,1,1,1,919,0.844756442661504
5,1,6,1,919,1
5,1,4,1,919,0.992191767955393
4,1,1,1,919,0.853824028541735
4,1,6,1,919,0.95043834059757
4,1,5,1,919,0.992191767955393
5,10,7,10,919,0.92375797722717
6,10,7,10,919,0.96299391606049
7,10,5,10,919,0.92375797722717
7,10,6,10,919,0.96299391606049
7,10,4,10,919,0.901628286948602
4,10,7,10,919,0.901628286948602
5,12,3,12,919,0.901156001087975
6,12,3,12,919,0.890714569636423
3,12,5,12,919,0.901156001087975
3,12,6,12,919,0.890714569636423
3,12,4,12,919,0.932109694280795
3,12,1,12,919,0.87645361381956
4,12,3,12,919,0.932109694280795
1,12,5,12,919,0.844756442661504
1,12,6,12,919,0.844602368427358
1,12,3,12,919,0.87645361381956
1,12,4,12,919,0.853824028541735
2,14,4,14,919,0.86588315293041
2,14,1,14,919,0.860990451384097
4,14,2,14,919,0.86588315293041
1,14,2,14,919,0.860990451384097
6,17,2,17,919,0.846852661022826
2,17,6,17,919,0.846852661022826
2,17,5,17,919,0.854285428133962
2,17,3,17,919,0.894390241787489
5,17,2,17,919,0.854285428133962
3,17,2,17,919,0.894390241787489
7,35,3,35,919,0.868329291910349
3,35,7,35,919,0.868329291910349
7,8,1,8,919,0.837149498987334
7,8,2,8,919,0.834515141041825
1,8,7,8,919,0.837149498987334
2,8,7,8,919,0.834515141041825
4,1,1,1,92,0.853824028541735
4,1,6,1,92,0.95043834059757
4,1,5,1,92,0.992191767955393
6,1,1,1,92,0.844602368427358
6,1,4,1,92,0.95043834059757
6,1,5,1,92,1
5,1,1,1,92,0.844756442661504
5,1,4,1,92,0.992191767955393
5,1,6,1,92,1
6,10,7,10,92,0.96299391606049
5,10,7,10,92,0.92375797722717
7,10,6,10,92,0.96299391606049
7,10,5,10,92,0.92375797722717
7,10,4,10,92,0.901628286948602
4,10,7,10,92,0.901628286948602
3,12,6,12,92,0.890714569636423
3,12,5,12,92,0.901156001087975
3,12,4,12,92,0.932109694280795
3,12,1,12,92,0.87645361381956
6,12,3,12,92,0.890714569636423
5,12,3,12,92,0.901156001087975
4,12,3,12,92,0.932109694280795
1,12,3,12,92,0.87645361381956
1,12,6,12,92,0.844602368427358
1,12,5,12,92,0.844756442661504
1,12,4,12,92,0.853824028541735
2,14,4,14,92,0.86588315293041
2,14,1,14,92,0.860990451384097
4,14,2,14,92,0.86588315293041
1,14,2,14,92,0.860990451384097
2,17,6,17,92,0.846852661022826
2,17,5,17,92,0.854285428133962
2,17,3,17,92,0.894390241787489
6,17,2,17,92,0.846852661022826
5,17,2,17,92,0.854285428133962
3,17,2,17,92,0.894390241787489
7,35,3,35,92,0.868329291910349
3,35,7,35,92,0.868329291910349
2,8,7,8,92,0.834515141041825
7,8,2,8,92,0.834515141041825
7,8,1,8,92,0.837149498987334
1,8,7,8,92,0.837149498987334
6,1,1,1,920,0.844602368427358
6,1,5,1,920,1
6,1,4,1,920,0.95043834059757
5,1,1,1,920,0.844756442661504
5,1,6,1,920,1
5,1,4,1,920,0.992191767955393
4,1,1,1,920,0.853824028541735
4,1,6,1,920,0.95043834059757
4,1,5,1,920,0.992191767955393
5,10,7,10,920,0.92375797722717
6,10,7,10,920,0.96299391606049
7,10,5,10,920,0.92375797722717
7,10,6,10,920,0.96299391606049
7,10,4,10,920,0.901628286948602
4,10,7,10,920,0.901628286948602
5,12,3,12,920,0.901156001087975
4,12,3,12,920,0.932109694280795
3,12,5,12,920,0.901156001087975
3,12,4,12,920,0.932109694280795
3,12,6,12,920,0.890714569636423
3,12,1,12,920,0.87645361381956
6,12,3,12,920,0.890714569636423
1,12,5,12,920,0.844756442661504
1,12,4,12,920,0.853824028541735
1,12,3,12,920,0.87645361381956
1,12,6,12,920,0.844602368427358
2,14,4,14,920,0.86588315293041
2,14,1,14,920,0.860990451384097
4,14,2,14,920,0.86588315293041
1,14,2,14,920,0.860990451384097
2,17,5,17,920,0.854285428133962
2,17,6,17,920,0.846852661022826
2,17,3,17,920,0.894390241787489
5,17,2,17,920,0.854285428133962
6,17,2,17,920,0.846852661022826
3,17,2,17,920,0.894390241787489
7,35,3,35,920,0.868329291910349
3,35,7,35,920,0.868329291910349
7,8,1,8,920,0.837149498987334
7,8,2,8,920,0.834515141041825
1,8,7,8,920,0.837149498987334
2,8,7,8,920,0.834515141041825
6,1,1,1,921,0.844602368427358
6,1,5,1,921,1
6,1,4,1,921,0.95043834059757
5,1,1,1,921,0.844756442661504
5,1,6,1,921,1
5,1,4,1,921,0.992191767955393
4,1,1,1,921,0.853824028541735
4,1,6,1,921,0.95043834059757
4,1,5,1,921,0.992191767955393
5,10,7,10,921,0.92375797722717
6,10,7,10,921,0.96299391606049
7,10,5,10,921,0.92375797722717
7,10,6,10,921,0.96299391606049
7,10,4,10,921,0.901628286948602
4,10,7,10,921,0.901628286948602
5,12,3,12,921,0.901156001087975
4,12,3,12,921,0.932109694280795
3,12,5,12,921,0.901156001087975
3,12,4,12,921,0.932109694280795
3,12,6,12,921,0.890714569636423
3,12,1,12,921,0.87645361381956
6,12,3,12,921,0.890714569636423
1,12,5,12,921,0.844756442661504
1,12,4,12,921,0.853824028541735
1,12,3,12,921,0.87645361381956
1,12,6,12,921,0.844602368427358
2,14,4,14,921,0.86588315293041
2,14,1,14,921,0.860990451384097
4,14,2,14,921,0.86588315293041
1,14,2,14,921,0.860990451384097
6,17,2,17,921,0.846852661022826
2,17,6,17,921,0.846852661022826
2,17,5,17,921,0.854285428133962
2,17,3,17,921,0.894390241787489
5,17,2,17,921,0.854285428133962
3,17,2,17,921,0.894390241787489
3,35,7,35,921,0.868329291910349
7,35,3,35,921,0.868329291910349
7,8,2,8,921,0.834515141041825
7,8,1,8,921,0.837149498987334
2,8,7,8,921,0.834515141041825
1,8,7,8,921,0.837149498987334
6,1,1,1,922,0.844602368427358
6,1,5,1,922,1
6,1,4,1,922,0.95043834059757
5,1,1,1,922,0.844756442661504
5,1,6,1,922,1
5,1,4,1,922,0.992191767955393
4,1,1,1,922,0.853824028541735
4,1,6,1,922,0.95043834059757
4,1,5,1,922,0.992191767955393
5,10,7,10,922,0.92375797722717
4,10,7,10,922,0.901628286948602
7,10,5,10,922,0.92375797722717
7,10,4,10,922,0.901628286948602
7,10,6,10,922,0.96299391606049
6,10,7,10,922,0.96299391606049
5,12,3,12,922,0.901156001087975
6,12,3,12,922,0.890714569636423
3,12,5,12,922,0.901156001087975
3,12,6,12,922,0.890714569636423
3,12,4,12,922,0.932109694280795
3,12,1,12,922,0.87645361381956
4,12,3,12,922,0.932109694280795
1,12,5,12,922,0.844756442661504
1,12,6,12,922,0.844602368427358
1,12,3,12,922,0.87645361381956
1,12,4,12,922,0.853824028541735
2,14,4,14,922,0.86588315293041
2,14,1,14,922,0.860990451384097
4,14,2,14,922,0.86588315293041
1,14,2,14,922,0.860990451384097
2,17,5,17,922,0.854285428133962
2,17,6,17,922,0.846852661022826
2,17,3,17,922,0.894390241787489
5,17,2,17,922,0.854285428133962
6,17,2,17,922,0.846852661022826
3,17,2,17,922,0.894390241787489
3,35,7,35,922,0.868329291910349
7,35,3,35,922,0.868329291910349
2,8,7,8,922,0.834515141041825
7,8,2,8,922,0.834515141041825
7,8,1,8,922,0.837149498987334
1,8,7,8,922,0.837149498987334
6,1,1,1,923,0.844602368427358
6,1,5,1,923,1
6,1,4,1,923,0.95043834059757
5,1,1,1,923,0.844756442661504
5,1,6,1,923,1
5,1,4,1,923,0.992191767955393
4,1,1,1,923,0.853824028541735
4,1,6,1,923,0.95043834059757
4,1,5,1,923,0.992191767955393
6,10,7,10,923,0.96299391606049
5,10,7,10,923,0.92375797722717
7,10,6,10,923,0.96299391606049
7,10,5,10,923,0.92375797722717
7,10,4,10,923,0.901628286948602
4,10,7,10,923,0.901628286948602
4,12,3,12,923,0.932109694280795
6,12,3,12,923,0.890714569636423
5,12,3,12,923,0.901156001087975
1,12,4,12,923,0.853824028541735
1,12,6,12,923,0.844602368427358
1,12,5,12,923,0.844756442661504
1,12,3,12,923,0.87645361381956
3,12,4,12,923,0.932109694280795
3,12,6,12,923,0.890714569636423
3,12,5,12,923,0.901156001087975
3,12,1,12,923,0.87645361381956
2,14,4,14,923,0.86588315293041
2,14,1,14,923,0.860990451384097
4,14,2,14,923,0.86588315293041
1,14,2,14,923,0.860990451384097
6,17,2,17,923,0.846852661022826
2,17,6,17,923,0.846852661022826
2,17,5,17,923,0.854285428133962
2,17,3,17,923,0.894390241787489
5,17,2,17,923,0.854285428133962
3,17,2,17,923,0.894390241787489
7,35,3,35,923,0.868329291910349
3,35,7,35,923,0.868329291910349
7,8,2,8,923,0.834515141041825
7,8,1,8,923,0.837149498987334
2,8,7,8,923,0.834515141041825
1,8,7,8,923,0.837149498987334
4,1,1,1,924,0.853824028541735
4,1,6,1,924,0.95043834059757
4,1,5,1,924,0.992191767955393
6,1,1,1,924,0.844602368427358
6,1,4,1,924,0.95043834059757
6,1,5,1,924,1
5,1,1,1,924,0.844756442661504
5,1,4,1,924,0.992191767955393
5,1,6,1,924,1
5,10,7,10,924,0.92375797722717
4,10,7,10,924,0.901628286948602
7,10,5,10,924,0.92375797722717
7,10,4,10,924,0.901628286948602
7,10,6,10,924,0.96299391606049
6,10,7,10,924,0.96299391606049
6,12,3,12,924,0.890714569636423
3,12,6,12,924,0.890714569636423
3,12,4,12,924,0.932109694280795
3,12,5,12,924,0.901156001087975
3,12,1,12,924,0.87645361381956
4,12,3,12,924,0.932109694280795
5,12,3,12,924,0.901156001087975
1,12,6,12,924,0.844602368427358
1,12,3,12,924,0.87645361381956
1,12,4,12,924,0.853824028541735
1,12,5,12,924,0.844756442661504
2,14,4,14,924,0.86588315293041
2,14,1,14,924,0.860990451384097
4,14,2,14,924,0.86588315293041
1,14,2,14,924,0.860990451384097
6,17,2,17,924,0.846852661022826
2,17,6,17,924,0.846852661022826
2,17,5,17,924,0.854285428133962
2,17,3,17,924,0.894390241787489
5,17,2,17,924,0.854285428133962
3,17,2,17,924,0.894390241787489
3,35,7,35,924,0.868329291910349
7,35,3,35,924,0.868329291910349
7,8,1,8,924,0.837149498987334
7,8,2,8,924,0.834515141041825
1,8,7,8,924,0.837149498987334
2,8,7,8,924,0.834515141041825
6,1,1,1,925,0.844602368427358
6,1,5,1,925,1
6,1,4,1,925,0.95043834059757
5,1,1,1,925,0.844756442661504
5,1,6,1,925,1
5,1,4,1,925,0.992191767955393
4,1,1,1,925,0.853824028541735
4,1,6,1,925,0.95043834059757
4,1,5,1,925,0.992191767955393
5,10,7,10,925,0.92375797722717
4,10,7,10,925,0.901628286948602
7,10,5,10,925,0.92375797722717
7,10,4,10,925,0.901628286948602
7,10,6,10,925,0.96299391606049
6,10,7,10,925,0.96299391606049
5,12,3,12,925,0.901156001087975
3,12,5,12,925,0.901156001087975
3,12,4,12,925,0.932109694280795
3,12,6,12,925,0.890714569636423
3,12,1,12,925,0.87645361381956
4,12,3,12,925,0.932109694280795
6,12,3,12,925,0.890714569636423
1,12,5,12,925,0.844756442661504
1,12,3,12,925,0.87645361381956
1,12,4,12,925,0.853824028541735
1,12,6,12,925,0.844602368427358
2,14,4,14,925,0.86588315293041
2,14,1,14,925,0.860990451384097
4,14,2,14,925,0.86588315293041
1,14,2,14,925,0.860990451384097
3,17,2,17,925,0.894390241787489
2,17,3,17,925,0.894390241787489
2,17,5,17,925,0.854285428133962
2,17,6,17,925,0.846852661022826
5,17,2,17,925,0.854285428133962
6,17,2,17,925,0.846852661022826
7,35,3,35,925,0.868329291910349
3,35,7,35,925,0.868329291910349
7,8,2,8,925,0.834515141041825
7,8,1,8,925,0.837149498987334
2,8,7,8,925,0.834515141041825
1,8,7,8,925,0.837149498987334
4,1,1,1,926,0.853824028541735
4,1,5,1,926,0.992191767955393
4,1,6,1,926,0.95043834059757
5,1,1,1,926,0.844756442661504
5,1,4,1,926,0.992191767955393
5,1,6,1,926,1
6,1,1,1,926,0.844602368427358
6,1,4,1,926,0.95043834059757
6,1,5,1,926,1
6,10,7,10,926,0.96299391606049
4,10,7,10,926,0.901628286948602
7,10,6,10,926,0.96299391606049
7,10,4,10,926,0.901628286948602
7,10,5,10,926,0.92375797722717
5,10,7,10,926,0.92375797722717
6,12,3,12,926,0.890714569636423
5,12,3,12,926,0.901156001087975
3,12,6,12,926,0.890714569636423
3,12,5,12,926,0.901156001087975
3,12,1,12,926,0.87645361381956
1,12,6,12,926,0.844602368427358
1,12,5,12,926,0.844756442661504
1,12,3,12,926,0.87645361381956
2,14,4,14,926,0.86588315293041
2,14,1,14,926,0.860990451384097
4,14,2,14,926,0.86588315293041
1,14,2,14,926,0.860990451384097
1,14,4,14,926,0.853824028541735
2,17,6,17,926,0.846852661022826
2,17,5,17,926,0.854285428133962
2,17,3,17,926,0.894390241787489
6,17,2,17,926,0.846852661022826
5,17,2,17,926,0.854285428133962
4,17,3,17,926,0.932109694280795
3,17,2,17,926,0.894390241787489
3,17,4,17,926,0.932109694280795
7,35,3,35,926,0.868329291910349
3,35,7,35,926,0.868329291910349
1,8,7,8,926,0.837149498987334
7,8,1,8,926,0.837149498987334
7,8,2,8,926,0.834515141041825
2,8,7,8,926,0.834515141041825
4,1,1,1,927,0.853824028541735
4,1,5,1,927,0.992191767955393
4,1,6,1,927,0.95043834059757
5,1,1,1,927,0.844756442661504
5,1,4,1,927,0.992191767955393
5,1,6,1,927,1
6,1,1,1,927,0.844602368427358
6,1,4,1,927,0.95043834059757
6,1,5,1,927,1
6,10,7,10,927,0.96299391606049
4,10,7,10,927,0.901628286948602
7,10,6,10,927,0.96299391606049
7,10,4,10,927,0.901628286948602
7,10,5,10,927,0.92375797722717
5,10,7,10,927,0.92375797722717
3,12,6,12,927,0.890714569636423
3,12,5,12,927,0.901156001087975
3,12,4,12,927,0.932109694280795
3,12,1,12,927,0.87645361381956
6,12,3,12,927,0.890714569636423
5,12,3,12,927,0.901156001087975
4,12,3,12,927,0.932109694280795
1,12,3,12,927,0.87645361381956
1,12,6,12,927,0.844602368427358
1,12,5,12,927,0.844756442661504
1,12,4,12,927,0.853824028541735
2,14,4,14,927,0.86588315293041
2,14,1,14,927,0.860990451384097
4,14,2,14,927,0.86588315293041
1,14,2,14,927,0.860990451384097
2,17,5,17,927,0.854285428133962
2,17,6,17,927,0.846852661022826
2,17,3,17,927,0.894390241787489
5,17,2,17,927,0.854285428133962
6,17,2,17,927,0.846852661022826
3,17,2,17,927,0.894390241787489
3,35,7,35,927,0.868329291910349
7,35,3,35,927,0.868329291910349
7,8,2,8,927,0.834515141041825
7,8,1,8,927,0.837149498987334
2,8,7,8,927,0.834515141041825
1,8,7,8,927,0.837149498987334
6,1,1,1,928,0.844602368427358
6,1,5,1,928,1
6,1,4,1,928,0.95043834059757
5,1,1,1,928,0.844756442661504
5,1,6,1,928,1
5,1,4,1,928,0.992191767955393
4,1,1,1,928,0.853824028541735
4,1,6,1,928,0.95043834059757
4,1,5,1,928,0.992191767955393
6,10,7,10,928,0.96299391606049
4,10,7,10,928,0.901628286948602
7,10,6,10,928,0.96299391606049
7,10,4,10,928,0.901628286948602
7,10,5,10,928,0.92375797722717
5,10,7,10,928,0.92375797722717
5,12,3,12,928,0.901156001087975
6,12,3,12,928,0.890714569636423
4,12,3,12,928,0.932109694280795
3,12,5,12,928,0.901156001087975
3,12,6,12,928,0.890714569636423
3,12,4,12,928,0.932109694280795
3,12,1,12,928,0.87645361381956
1,12,5,12,928,0.844756442661504
1,12,6,12,928,0.844602368427358
1,12,4,12,928,0.853824028541735
1,12,3,12,928,0.87645361381956
2,14,4,14,928,0.86588315293041
2,14,1,14,928,0.860990451384097
4,14,2,14,928,0.86588315293041
1,14,2,14,928,0.860990451384097
2,17,5,17,928,0.854285428133962
2,17,6,17,928,0.846852661022826
2,17,3,17,928,0.894390241787489
5,17,2,17,928,0.854285428133962
6,17,2,17,928,0.846852661022826
3,17,2,17,928,0.894390241787489
3,35,7,35,928,0.868329291910349
7,35,3,35,928,0.868329291910349
7,8,1,8,928,0.837149498987334
7,8,2,8,928,0.834515141041825
1,8,7,8,928,0.837149498987334
2,8,7,8,928,0.834515141041825
4,1,1,1,929,0.853824028541735
4,1,5,1,929,0.992191767955393
4,1,6,1,929,0.95043834059757
5,1,1,1,929,0.844756442661504
5,1,4,1,929,0.992191767955393
5,1,6,1,929,1
6,1,1,1,929,0.844602368427358
6,1,4,1,929,0.95043834059757
6,1,5,1,929,1
5,10,7,10,929,0.92375797722717
6,10,7,10,929,0.96299391606049
7,10,5,10,929,0.92375797722717
7,10,6,10,929,0.96299391606049
7,10,4,10,929,0.901628286948602
4,10,7,10,929,0.901628286948602
3,12,6,12,929,0.890714569636423
3,12,4,12,929,0.932109694280795
3,12,5,12,929,0.901156001087975
3,12,1,12,929,0.87645361381956
6,12,3,12,929,0.890714569636423
4,12,3,12,929,0.932109694280795
5,12,3,12,929,0.901156001087975
1,12,3,12,929,0.87645361381956
1,12,6,12,929,0.844602368427358
1,12,4,12,929,0.853824028541735
1,12,5,12,929,0.844756442661504
2,14,4,14,929,0.86588315293041
2,14,1,14,929,0.860990451384097
4,14,2,14,929,0.86588315293041
1,14,2,14,929,0.860990451384097
2,17,5,17,929,0.854285428133962
2,17,6,17,929,0.846852661022826
2,17,3,17,929,0.894390241787489
5,17,2,17,929,0.854285428133962
6,17,2,17,929,0.846852661022826
3,17,2,17,929,0.894390241787489
7,35,3,35,929,0.868329291910349
3,35,7,35,929,0.868329291910349
7,8,2,8,929,0.834515141041825
7,8,1,8,929,0.837149498987334
2,8,7,8,929,0.834515141041825
1,8,7,8,929,0.837149498987334
4,1,1,1,93,0.853824028541735
4,1,5,1,93,0.992191767955393
4,1,6,1,93,0.95043834059757
5,1,1,1,93,0.844756442661504
5,1,4,1,93,0.992191767955393
5,1,6,1,93,1
6,1,1,1,93,0.844602368427358
6,1,4,1,93,0.95043834059757
6,1,5,1,93,1
4,10,7,10,93,0.901628286948602
6,10,7,10,93,0.96299391606049
7,10,4,10,93,0.901628286948602
7,10,6,10,93,0.96299391606049
7,10,5,10,93,0.92375797722717
5,10,7,10,93,0.92375797722717
6,12,3,12,93,0.890714569636423
5,12,3,12,93,0.901156001087975
3,12,6,12,93,0.890714569636423
3,12,5,12,93,0.901156001087975
3,12,4,12,93,0.932109694280795
3,12,1,12,93,0.87645361381956
4,12,3,12,93,0.932109694280795
1,12,6,12,93,0.844602368427358
1,12,5,12,93,0.844756442661504
1,12,3,12,93,0.87645361381956
1,12,4,12,93,0.853824028541735
2,14,4,14,93,0.86588315293041
2,14,1,14,93,0.860990451384097
4,14,2,14,93,0.86588315293041
1,14,2,14,93,0.860990451384097
2,17,6,17,93,0.846852661022826
2,17,5,17,93,0.854285428133962
2,17,3,17,93,0.894390241787489
6,17,2,17,93,0.846852661022826
5,17,2,17,93,0.854285428133962
3,17,2,17,93,0.894390241787489
3,35,7,35,93,0.868329291910349
7,35,3,35,93,0.868329291910349
7,8,1,8,93,0.837149498987334
7,8,2,8,93,0.834515141041825
1,8,7,8,93,0.837149498987334
2,8,7,8,93,0.834515141041825
6,1,1,1,930,0.844602368427358
6,1,5,1,930,1
6,1,4,1,930,0.95043834059757
5,1,1,1,930,0.844756442661504
5,1,6,1,930,1
5,1,4,1,930,0.992191767955393
4,1,1,1,930,0.853824028541735
4,1,6,1,930,0.95043834059757
4,1,5,1,930,0.992191767955393
6,10,7,10,930,0.96299391606049
5,10,7,10,930,0.92375797722717
7,10,6,10,930,0.96299391606049
7,10,5,10,930,0.92375797722717
7,10,4,10,930,0.901628286948602
4,10,7,10,930,0.901628286948602
4,12,3,12,930,0.932109694280795
3,12,4,12,930,0.932109694280795
3,12,5,12,930,0.901156001087975
3,12,6,12,930,0.890714569636423
3,12,1,12,930,0.87645361381956
5,12,3,12,930,0.901156001087975
6,12,3,12,930,0.890714569636423
1,12,4,12,930,0.853824028541735
1,12,3,12,930,0.87645361381956
1,12,5,12,930,0.844756442661504
1,12,6,12,930,0.844602368427358
2,14,4,14,930,0.86588315293041
2,14,1,14,930,0.860990451384097
4,14,2,14,930,0.86588315293041
1,14,2,14,930,0.860990451384097
6,17,2,17,930,0.846852661022826
2,17,6,17,930,0.846852661022826
2,17,5,17,930,0.854285428133962
2,17,3,17,930,0.894390241787489
5,17,2,17,930,0.854285428133962
3,17,2,17,930,0.894390241787489
3,35,7,35,930,0.868329291910349
7,35,3,35,930,0.868329291910349
1,8,7,8,930,0.837149498987334
7,8,1,8,930,0.837149498987334
7,8,2,8,930,0.834515141041825
2,8,7,8,930,0.834515141041825
4,1,1,1,931,0.853824028541735
