"node_from","layer_from","layer_to","node_to","weight","trial_num"
117,5,3,117,0.166666666666667,935
50,4,3,50,0.25,935
118,5,3,118,0.25,935
81,4,3,81,0.333333333333333,935
75,5,3,75,0.25,936
83,4,3,83,0.5,936
144,4,1,144,0.2,936
138,2,1,138,0.2,936
138,3,1,138,0.166666666666667,936
138,3,2,138,0.25,936
203,3,1,203,0.333333333333333,936
226,3,1,226,0.2,936
226,4,1,226,0.142857142857143,936
234,3,1,234,0.2,936
234,4,3,234,0.166666666666667,936
93,5,2,93,0.25,936
68,4,3,68,0.333333333333333,936
49,4,2,49,0.333333333333333,936
139,3,2,139,0.166666666666667,936
139,5,2,139,0.2,936
182,4,2,182,0.25,936
39,4,2,39,0.25,936
225,5,4,225,0.333333333333333,936
223,4,2,223,0.333333333333333,936
119,5,4,119,0.2,936
79,5,3,79,0.2,936
104,5,3,104,0.5,936
199,4,3,199,0.25,936
75,3,2,75,0.2,937
144,2,1,144,0.5,937
144,3,2,144,0.333333333333333,937
144,4,2,144,0.25,937
144,4,3,144,0.25,937
197,4,3,197,0.5,937
225,2,1,225,0.166666666666667,937
46,3,1,46,0.5,937
83,2,1,83,0.333333333333333,937
183,4,1,183,0.25,937
183,4,3,183,0.25,937
68,3,1,68,0.2,937
123,3,1,123,0.166666666666667,937
88,2,1,88,0.142857142857143,937
78,2,1,78,0.142857142857143,937
226,3,2,226,0.25,937
226,5,3,226,0.166666666666667,937
138,5,2,138,1,937
234,2,1,234,0.25,937
234,4,2,234,0.125,937
49,4,3,49,0.2,937
139,4,2,139,0.2,937
178,5,3,178,0.333333333333333,937
118,5,3,118,0.166666666666667,937
116,5,3,116,0.166666666666667,937
121,4,3,121,0.142857142857143,937
204,5,3,204,0.166666666666667,937
204,5,4,204,0.166666666666667,937
75,4,1,75,0.333333333333333,938
75,5,1,75,0.2,938
93,4,3,93,0.5,938
226,2,1,226,0.2,938
226,3,2,226,0.2,938
46,2,1,46,0.2,938
46,5,1,46,0.333333333333333,938
46,5,2,46,0.333333333333333,938
46,4,3,46,0.166666666666667,938
165,4,1,165,0.333333333333333,938
183,4,1,183,0.2,938
117,5,2,117,0.25,938
49,3,2,49,0.166666666666667,938
114,3,2,114,0.166666666666667,938
96,5,2,96,0.2,938
47,4,3,47,0.333333333333333,938
116,4,3,116,0.25,938
81,4,3,81,0.25,938
104,5,3,104,0.333333333333333,938
174,5,4,174,0.4,938
214,5,4,214,0.4,938
119,5,4,119,0.5,938
46,3,1,46,0.166666666666667,939
234,2,1,234,0.2,939
68,4,3,68,0.25,939
93,2,1,93,0.666666666666667,939
93,4,3,93,0.2,939
75,5,3,75,0.2,939
225,2,1,225,0.25,939
225,3,1,225,0.25,939
225,3,2,225,0.2,939
226,4,2,226,0.333333333333333,939
39,3,2,39,0.142857142857143,939
117,5,3,117,0.166666666666667,939
158,4,3,158,0.142857142857143,939
227,3,2,227,0.166666666666667,939
47,4,3,47,0.25,939
182,4,2,182,0.142857142857143,939
138,3,2,138,0.5,939
94,3,2,94,0.2,939
139,5,4,139,0.25,939
49,3,2,49,0.5,939
223,4,3,223,0.333333333333333,939
116,5,3,116,0.333333333333333,939
104,5,4,104,0.5,939
174,5,4,174,0.125,939
177,5,1,177,0.25,940
68,4,1,68,0.333333333333333,940
78,2,1,78,0.333333333333333,940
46,4,1,46,0.125,940
46,4,3,46,0.142857142857143,940
197,4,2,197,0.333333333333333,940
66,3,1,66,0.333333333333333,940
144,4,1,144,0.2,940
144,5,4,144,0.25,940
225,5,3,225,0.2,940
226,3,2,226,0.166666666666667,940
226,4,2,226,0.142857142857143,940
226,5,4,226,0.2,940
58,3,2,58,0.142857142857143,940
93,3,2,93,0.142857142857143,940
93,5,2,93,0.166666666666667,940
178,3,2,178,0.25,940
114,3,2,114,0.333333333333333,940
184,3,2,184,0.2,940
200,4,2,200,0.4,940
200,5,2,200,0.142857142857143,940
200,5,4,200,0.166666666666667,940
119,5,3,119,0.142857142857143,940
119,5,4,119,0.166666666666667,940
116,5,4,116,0.333333333333333,940
123,3,1,123,0.25,941
203,3,1,203,0.25,941
203,5,1,203,0.5,941
203,5,3,203,0.333333333333333,941
124,4,1,124,0.166666666666667,941
183,3,1,183,0.2,941
46,3,2,46,0.25,941
46,5,2,46,0.2,941
138,4,1,138,0.166666666666667,941
197,4,2,197,0.2,941
225,4,1,225,0.2,941
225,4,3,225,0.2,941
225,5,3,225,0.333333333333333,941
225,5,4,225,0.333333333333333,941
66,3,1,66,0.333333333333333,941
165,4,1,165,0.2,941
75,3,2,75,0.2,941
75,5,2,75,0.166666666666667,941
75,5,4,75,0.166666666666667,941
139,4,3,139,0.2,941
139,5,4,139,0.166666666666667,941
83,4,2,83,0.25,941
49,4,3,49,0.142857142857143,941
158,3,2,158,0.111111111111111,941
158,4,2,158,0.166666666666667,941
94,3,2,94,0.5,941
184,3,2,184,0.2,941
148,5,3,148,0.25,941
191,5,3,191,0.25,941
81,4,3,81,0.25,941
119,5,4,119,0.25,941
162,5,3,162,0.166666666666667,941
90,5,4,90,0.142857142857143,941
43,3,1,43,0.2,942
197,4,3,197,0.2,942
226,4,1,226,0.142857142857143,942
226,4,2,226,0.142857142857143,942
226,4,3,226,0.2,942
144,3,1,144,0.2,942
144,4,1,144,0.2,942
144,4,2,144,0.142857142857143,942
144,4,3,144,0.142857142857143,942
225,4,3,225,0.125,942
225,5,3,225,0.2,942
225,5,4,225,0.25,942
138,4,1,138,0.2,942
138,5,2,138,0.5,942
234,4,2,234,0.5,942
186,4,1,186,0.333333333333333,942
88,2,1,88,0.333333333333333,942
36,3,2,36,0.2,942
117,5,2,117,0.2,942
117,5,3,117,0.2,942
200,4,2,200,0.2,942
39,4,3,39,0.2,942
114,5,3,114,0.5,942
49,3,2,49,0.5,942
49,4,2,49,0.2,942
223,5,3,223,0.333333333333333,942
93,5,2,93,0.333333333333333,942
93,5,3,93,0.25,942
160,5,3,160,0.25,942
81,5,3,81,0.25,942
139,5,3,139,0.2,942
79,5,3,79,0.333333333333333,942
46,5,3,46,0.333333333333333,942
191,5,3,191,0.5,942
116,5,4,116,0.166666666666667,942
177,5,1,177,0.142857142857143,943
83,2,1,83,0.2,943
83,4,1,83,0.5,943
83,4,2,83,0.25,943
93,3,2,93,0.5,943
183,4,3,183,0.5,943
78,2,1,78,0.25,943
68,4,1,68,0.5,943
234,3,2,234,0.125,943
234,4,2,234,0.166666666666667,943
234,4,3,234,0.333333333333333,943
158,3,2,158,0.2,943
158,4,3,158,0.142857142857143,943
225,3,2,225,0.2,943
225,4,2,225,0.25,943
225,4,3,225,0.25,943
39,4,3,39,0.111111111111111,943
200,5,4,200,0.333333333333333,943
223,4,3,223,0.166666666666667,943
119,5,4,119,0.25,943
104,5,4,104,0.5,943
116,5,3,116,0.333333333333333,943
90,5,4,90,0.111111111111111,943
111,5,4,111,1,943
46,2,1,46,0.142857142857143,944
46,4,2,46,0.25,944
138,4,1,138,0.166666666666667,944
177,5,1,177,0.166666666666667,944
203,3,1,203,0.2,944
203,5,1,203,0.25,944
203,5,3,203,0.25,944
225,3,2,225,0.333333333333333,944
88,2,1,88,0.2,944
197,3,1,197,0.25,944
197,3,2,197,0.166666666666667,944
197,4,2,197,0.2,944
93,4,2,93,0.25,944
83,4,2,83,0.2,944
200,5,2,200,0.2,944
114,5,2,114,0.25,944
170,4,2,170,0.2,944
108,3,2,108,0.25,944
49,4,2,49,0.2,944
139,3,2,139,0.333333333333333,944
178,5,2,178,0.5,944
204,5,4,204,0.5,944
50,4,3,50,0.166666666666667,944
79,5,3,79,0.5,944
116,5,4,116,0.333333333333333,944
66,3,1,66,0.142857142857143,945
75,3,1,75,0.25,945
75,4,1,75,0.25,945
93,4,1,93,0.25,945
138,2,1,138,0.333333333333333,945
144,4,3,144,0.142857142857143,945
226,3,1,226,0.333333333333333,945
226,4,2,226,0.25,945
46,4,1,46,0.2,945
46,3,2,46,0.2,945
158,3,2,158,1,945
178,3,2,178,0.125,945
184,3,2,184,0.25,945
223,3,2,223,0.4,945
223,5,3,223,0.166666666666667,945
166,3,2,166,0.142857142857143,945
49,3,2,49,0.5,945
83,4,3,83,0.333333333333333,945
182,4,2,182,0.166666666666667,945
197,4,3,197,0.25,945
104,4,3,104,0.111111111111111,945
104,5,3,104,0.2,945
104,5,4,104,0.142857142857143,945
204,5,3,204,0.333333333333333,945
75,5,4,75,1,946
93,4,1,93,0.25,946
93,5,1,93,0.166666666666667,946
93,5,4,93,0.2,946
225,5,4,225,1,946
226,5,3,226,0.2,946
226,5,4,226,0.5,946
197,4,3,197,0.333333333333333,946
138,3,1,138,0.142857142857143,946
138,4,2,138,0.166666666666667,946
138,5,4,138,0.285714285714286,946
83,4,3,83,0.333333333333333,946
234,4,2,234,0.5,946
114,3,2,114,0.333333333333333,946
114,5,2,114,0.333333333333333,946
223,5,4,223,0.25,946
108,3,2,108,0.2,946
163,5,3,163,0.2,946
75,4,1,75,0.333333333333333,947
78,2,1,78,0.166666666666667,947
93,5,1,93,0.333333333333333,947
93,4,2,93,0.166666666666667,947
93,5,2,93,0.166666666666667,947
93,5,4,93,0.333333333333333,947
138,2,1,138,0.333333333333333,947
138,3,1,138,0.25,947
138,4,1,138,0.2,947
138,4,3,138,0.166666666666667,947
183,4,3,183,0.2,947
165,4,1,165,0.5,947
234,4,1,234,0.666666666666667,947
234,3,2,234,0.333333333333333,947
197,2,1,197,0.25,947
197,3,1,197,0.25,947
197,3,2,197,0.2,947
197,4,2,197,0.25,947
226,5,4,226,0.5,947
225,2,1,225,0.333333333333333,947
225,3,1,225,0.125,947
225,3,2,225,0.166666666666667,947
225,4,3,225,0.125,947
158,4,2,158,0.142857142857143,947
170,4,2,170,0.142857142857143,947
96,5,2,96,0.333333333333333,947
47,3,2,47,0.142857142857143,947
47,4,2,47,0.166666666666667,947
47,4,3,47,0.166666666666667,947
46,4,2,46,0.333333333333333,947
178,3,2,178,0.2,947
139,4,2,139,0.2,947
139,5,4,139,0.25,947
117,5,3,117,0.333333333333333,947
111,5,4,111,0.5,947
93,4,1,93,0.166666666666667,948
93,5,1,93,0.25,948
93,3,2,93,0.4,948
93,5,4,93,0.333333333333333,948
124,4,1,124,0.2,948
144,5,1,144,0.2,948
144,5,3,144,0.142857142857143,948
75,5,4,75,0.2,948
226,4,2,226,0.2,948
234,2,1,234,0.333333333333333,948
225,3,2,225,0.166666666666667,948
225,5,3,225,0.2,948
138,5,3,138,0.25,948
47,3,2,47,0.166666666666667,948
158,3,2,158,0.5,948
200,4,2,200,0.166666666666667,948
200,5,2,200,0.166666666666667,948
139,4,2,139,0.142857142857143,948
117,5,2,117,0.25,948
81,4,3,81,0.25,948
104,5,3,104,0.25,948
199,4,3,199,0.166666666666667,948
183,4,3,183,0.25,948
162,5,4,162,0.25,948
75,3,1,75,0.2,949
83,4,2,83,0.5,949
138,4,3,138,0.333333333333333,949
226,2,1,226,0.25,949
226,5,1,226,0.2,949
226,5,2,226,0.166666666666667,949
226,4,3,226,0.5,949
43,3,1,43,1,949
144,3,2,144,0.166666666666667,949
46,5,2,46,0.333333333333333,949
49,4,2,49,0.142857142857143,949
178,3,2,178,0.111111111111111,949
117,5,3,117,0.333333333333333,949
200,4,2,200,0.333333333333333,949
200,5,2,200,0.25,949
200,5,4,200,0.4,949
234,4,2,234,0.333333333333333,949
93,5,4,93,0.25,949
39,4,3,39,0.0909090909090909,949
96,5,2,96,0.333333333333333,949
162,4,3,162,0.2,949
162,5,4,162,0.25,949
104,5,3,104,0.142857142857143,949
104,5,4,104,0.142857142857143,949
204,5,4,204,0.166666666666667,949
66,3,1,66,0.333333333333333,950
83,4,3,83,0.111111111111111,950
93,4,2,93,0.333333333333333,950
93,5,4,93,0.333333333333333,950
197,4,3,197,0.2,950
234,2,1,234,0.125,950
234,4,2,234,0.166666666666667,950
46,2,1,46,0.222222222222222,950
46,4,1,46,0.125,950
123,3,1,123,0.125,950
138,4,2,138,0.2,950
138,5,4,138,0.333333333333333,950
144,3,1,144,0.166666666666667,950
144,5,3,144,0.2,950
165,4,1,165,0.333333333333333,950
226,4,1,226,0.333333333333333,950
117,3,2,117,0.166666666666667,950
139,3,2,139,0.333333333333333,950
139,4,2,139,0.285714285714286,950
139,4,3,139,0.125,950
169,5,2,169,0.5,950
158,3,2,158,0.333333333333333,950
114,3,2,114,0.5,950
184,3,2,184,0.333333333333333,950
223,3,2,223,0.25,950
223,5,3,223,0.25,950
178,5,3,178,0.2,950
58,3,2,58,0.166666666666667,950
94,3,2,94,0.333333333333333,950
50,4,3,50,0.142857142857143,950
204,4,3,204,0.333333333333333,950
204,5,3,204,0.25,950
162,4,3,162,0.25,950
191,5,3,191,0.125,950
88,2,1,88,0.333333333333333,951
83,2,1,83,0.333333333333333,951
83,3,1,83,0.2,951
83,3,2,83,0.333333333333333,951
165,4,1,165,0.2,951
144,4,1,144,0.333333333333333,951
144,3,2,144,0.4,951
144,5,2,144,0.2,951
144,5,3,144,0.5,951
46,4,1,46,0.2,951
234,3,1,234,0.142857142857143,951
225,2,1,225,0.333333333333333,951
225,5,2,225,0.2,951
226,4,2,226,0.125,951
47,3,2,47,0.25,951
182,4,2,182,0.25,951
158,4,3,158,0.25,951
121,4,3,121,0.125,951
162,4,3,162,0.2,951
204,4,3,204,0.333333333333333,951
104,4,3,104,0.1,951
174,5,4,174,0.166666666666667,951
68,4,1,68,0.2,952
144,2,1,144,0.125,952
144,5,1,144,0.2,952
144,3,2,144,0.166666666666667,952
144,5,2,144,0.166666666666667,952
225,3,2,225,0.5,952
225,5,4,225,0.2,952
138,4,2,138,0.142857142857143,952
138,4,3,138,0.166666666666667,952
138,5,3,138,0.2,952
138,5,4,138,0.166666666666667,952
46,5,3,46,0.166666666666667,952
46,5,4,46,0.166666666666667,952
83,3,2,83,0.125,952
178,5,3,178,0.25,952
197,3,2,197,0.2,952
197,4,2,197,0.166666666666667,952
223,4,2,223,0.2,952
158,4,3,158,0.2,952
234,4,3,234,0.2,952
139,4,2,139,0.5,952
139,5,2,139,0.5,952
139,5,4,139,0.333333333333333,952
200,4,2,200,0.5,952
118,5,3,118,0.2,952
160,5,3,160,0.25,952
119,4,3,119,0.166666666666667,952
148,5,3,148,0.142857142857143,952
121,4,3,121,0.25,952
214,5,4,214,0.333333333333333,952
88,2,1,88,0.25,953
144,4,1,144,0.333333333333333,953
144,5,2,144,0.5,953
75,2,1,75,0.25,953
75,5,3,75,0.5,953
83,4,1,83,0.333333333333333,953
226,3,1,226,0.333333333333333,953
197,4,3,197,0.2,953
234,2,1,234,0.142857142857143,953
234,3,1,234,0.25,953
234,3,2,234,0.125,953
234,4,2,234,0.125,953
93,4,3,93,0.142857142857143,953
93,5,3,93,0.25,953
93,5,4,93,0.166666666666667,953
184,3,2,184,0.142857142857143,953
225,4,2,225,0.166666666666667,953
58,3,2,58,0.166666666666667,953
114,5,3,114,0.333333333333333,953
170,4,2,170,0.333333333333333,953
39,4,3,39,0.333333333333333,953
46,3,2,46,0.2,953
46,5,4,46,0.25,953
104,4,3,104,0.0833333333333334,953
183,4,3,183,0.142857142857143,953
116,5,4,116,0.142857142857143,953
148,5,3,148,1,953
123,3,1,123,0.142857142857143,954
234,4,3,234,0.166666666666667,954
46,3,2,46,0.5,954
197,2,1,197,0.333333333333333,954
225,4,2,225,0.5,954
225,5,4,225,0.25,954
226,5,3,226,0.166666666666667,954
226,5,4,226,0.2,954
75,5,3,75,0.5,954
68,4,3,68,0.222222222222222,954
138,4,3,138,0.333333333333333,954
83,3,2,83,0.142857142857143,954
36,3,2,36,0.2,954
114,5,3,114,0.333333333333333,954
158,4,2,158,0.2,954
139,3,2,139,0.2,954
139,4,2,139,0.2,954
139,4,3,139,0.142857142857143,954
47,4,2,47,0.4,954
49,4,3,49,0.2,954
94,3,2,94,0.2,954
200,4,2,200,0.111111111111111,954
200,5,2,200,0.142857142857143,954
148,5,3,148,0.2,954
116,4,3,116,0.375,954
163,5,3,163,0.333333333333333,954
79,5,3,79,0.333333333333333,954
162,5,4,162,0.333333333333333,954
174,5,4,174,0.2,954
46,2,1,46,0.2,955
93,4,1,93,0.25,955
197,4,2,197,0.166666666666667,955
144,2,1,144,0.333333333333333,955
234,4,1,234,0.166666666666667,955
83,4,2,83,0.25,955
123,3,1,123,1,955
225,4,1,225,0.2,955
225,5,2,225,0.2,955
225,5,4,225,0.125,955
182,4,2,182,0.25,955
226,5,3,226,0.333333333333333,955
108,3,2,108,0.2,955
170,4,2,170,0.25,955
200,4,2,200,0.333333333333333,955
227,3,2,227,0.25,955
117,5,3,117,0.2,955
204,4,3,204,0.166666666666667,955
79,5,3,79,0.25,955
160,5,3,160,0.5,955
81,4,3,81,0.166666666666667,955
203,5,3,203,0.2,955
116,5,4,116,0.5,955
119,4,3,119,0.25,955
104,5,4,104,0.25,955
174,5,4,174,0.5,955
46,4,3,46,0.5,956
138,5,1,138,0.333333333333333,956
226,2,1,226,0.166666666666667,956
226,4,3,226,0.125,956
83,4,1,83,0.5,956
43,3,2,43,0.2,956
93,4,2,93,0.2,956
68,4,3,68,0.25,956
78,2,1,78,1,956
144,4,3,144,0.4,956
47,4,2,47,0.2,956
170,4,2,170,0.111111111111111,956
234,3,2,234,0.333333333333333,956
36,3,2,36,0.2,956
75,4,2,75,0.5,956
184,3,2,184,0.333333333333333,956
139,5,2,139,0.333333333333333,956
139,5,3,139,0.2,956
200,5,2,200,0.333333333333333,956
200,5,4,200,0.25,956
162,4,3,162,0.166666666666667,956
162,5,4,162,0.5,956
81,4,3,81,0.2,956
81,5,3,81,0.2,956
183,4,3,183,0.111111111111111,956
121,4,3,121,0.142857142857143,956
119,5,3,119,0.2,956
119,5,4,119,0.125,956
75,2,1,75,0.166666666666667,957
75,3,1,75,0.2,957
93,4,1,93,1,957
93,3,2,93,0.2,957
93,5,3,93,0.333333333333333,957
88,2,1,88,0.166666666666667,957
197,3,1,197,0.333333333333333,957
197,4,3,197,0.166666666666667,957
46,4,3,46,0.166666666666667,957
225,2,1,225,0.25,957
225,3,1,225,0.2,957
225,4,3,225,0.333333333333333,957
226,3,1,226,0.333333333333333,957
144,4,1,144,0.2,957
144,4,2,144,0.333333333333333,957
186,4,1,186,0.5,957
138,4,3,138,0.25,957
39,3,2,39,0.2,957
117,5,3,117,0.25,957
49,4,3,49,0.4,957
223,5,2,223,0.142857142857143,957
83,3,2,83,0.2,957
83,4,2,83,0.166666666666667,957
83,4,3,83,0.4,957
182,4,2,182,0.25,957
158,3,2,158,0.25,957
227,3,2,227,0.25,957
79,5,3,79,0.2,957
81,4,3,81,0.111111111111111,957
104,4,3,104,0.2,957
104,5,3,104,0.166666666666667,957
104,5,4,104,0.25,957
162,4,3,162,1,957
46,3,1,46,0.142857142857143,958
46,4,1,46,0.166666666666667,958
46,4,3,46,0.166666666666667,958
75,2,1,75,0.2,958
75,3,1,75,0.142857142857143,958
75,3,2,75,0.2,958
75,5,4,75,0.5,958
83,2,1,83,0.2,958
83,4,3,83,0.166666666666667,958
225,4,1,225,0.25,958
225,4,3,225,0.333333333333333,958
144,5,3,144,0.25,958
197,4,2,197,0.142857142857143,958
108,3,2,108,0.111111111111111,958
182,4,2,182,0.25,958
39,4,2,39,0.166666666666667,958
117,5,3,117,0.333333333333333,958
138,5,4,138,0.25,958
116,4,3,116,0.166666666666667,958
158,4,3,158,0.2,958
118,5,3,118,0.25,958
81,4,3,81,0.333333333333333,958
104,5,4,104,0.25,958
119,4,3,119,0.2,958
214,5,4,214,0.2,958
46,4,1,46,0.4,959
66,3,1,66,0.25,959
83,4,3,83,0.5,959
234,3,1,234,0.166666666666667,959
234,4,3,234,0.166666666666667,959
75,5,2,75,0.166666666666667,959
138,5,3,138,0.2,959
93,4,2,93,0.142857142857143,959
223,3,2,223,0.111111111111111,959
223,4,2,223,0.111111111111111,959
43,3,2,43,0.5,959
114,5,2,114,0.2,959
117,5,2,117,0.5,959
191,5,3,191,0.166666666666667,959
81,4,3,81,0.25,959
119,4,3,119,0.25,959
197,2,1,197,0.25,960
197,4,3,197,0.5,960
43,2,1,43,0.2,960
83,2,1,83,0.333333333333333,960
83,3,1,83,0.2,960
83,4,1,83,0.333333333333333,960
83,3,2,83,0.2,960
83,4,2,83,0.333333333333333,960
83,4,3,83,0.2,960
46,2,1,46,0.25,960
138,3,1,138,0.25,960
225,3,1,225,0.25,960
225,4,1,225,0.333333333333333,960
225,4,2,225,0.2,960
225,4,3,225,0.166666666666667,960
225,5,4,225,0.142857142857143,960
49,4,2,49,0.2,960
139,4,3,139,0.111111111111111,960
178,5,2,178,0.333333333333333,960
223,4,3,223,0.4,960
117,3,2,117,0.333333333333333,960
158,4,2,158,0.5,960
81,5,4,81,0.166666666666667,960
104,4,3,104,0.25,960
93,2,1,93,0.2,961
93,5,1,93,1,961
93,5,2,93,0.2,961
225,5,4,225,0.166666666666667,961
234,2,1,234,1,961
234,3,1,234,0.25,961
234,3,2,234,0.25,961
226,5,2,226,0.166666666666667,961
226,5,3,226,0.2,961
78,2,1,78,0.166666666666667,961
117,5,3,117,0.5,961
139,5,4,139,0.25,961
158,3,2,158,0.166666666666667,961
169,5,2,169,0.25,961
178,5,2,178,0.2,961
114,5,3,114,0.2,961
160,5,3,160,0.2,961
119,5,4,119,0.5,961
50,4,3,50,0.142857142857143,961
144,2,1,144,0.25,962
144,4,1,144,0.5,962
144,4,2,144,0.333333333333333,962
177,5,1,177,0.333333333333333,962
234,3,1,234,0.25,962
234,4,1,234,0.2,962
43,3,2,43,0.2,962
46,5,2,46,1,962
197,2,1,197,0.25,962
39,3,2,39,0.2,962
114,5,2,114,0.2,962
75,5,2,75,0.285714285714286,962
75,5,3,75,0.125,962
83,4,2,83,0.166666666666667,962
83,4,3,83,0.2,962
166,3,2,166,0.2,962
138,4,3,138,0.333333333333333,962
158,4,2,158,0.333333333333333,962
158,4,3,158,0.25,962
104,5,3,104,0.333333333333333,962
90,5,4,90,0.25,962
43,2,1,43,0.142857142857143,963
43,3,2,43,0.166666666666667,963
66,3,1,66,0.2,963
83,2,1,83,0.25,963
88,2,1,88,0.333333333333333,963
234,2,1,234,0.25,963
234,4,2,234,0.2,963
138,4,1,138,0.2,963
138,4,2,138,0.166666666666667,963
138,4,3,138,0.125,963
138,5,3,138,0.2,963
93,4,2,93,0.333333333333333,963
93,5,3,93,0.25,963
144,4,1,144,0.4,963
144,3,2,144,0.5,963
225,2,1,225,0.2,963
225,5,2,225,0.125,963
226,2,1,226,0.25,963
184,3,2,184,0.142857142857143,963
39,4,2,39,0.25,963
200,4,2,200,0.25,963
47,4,3,47,0.25,963
79,5,3,79,0.2,963
81,4,3,81,0.333333333333333,963
81,5,4,81,0.5,963
104,4,3,104,0.25,963
104,5,4,104,0.166666666666667,963
119,5,4,119,0.166666666666667,963
214,5,4,214,0.2,963
83,2,1,83,0.25,964
83,4,3,83,0.333333333333333,964
88,2,1,88,0.166666666666667,964
203,3,1,203,0.166666666666667,964
46,4,2,46,0.2,964
46,5,4,46,0.2,964
197,2,1,197,0.333333333333333,964
197,3,2,197,0.4,964
225,4,1,225,0.2,964
225,5,4,225,0.25,964
68,4,3,68,0.166666666666667,964
39,3,2,39,0.166666666666667,964
39,4,3,39,0.166666666666667,964
93,5,3,93,0.142857142857143,964
108,3,2,108,0.142857142857143,964
169,5,2,169,0.25,964
223,3,2,223,0.333333333333333,964
104,5,3,104,0.166666666666667,964
104,5,4,104,0.25,964
191,5,3,191,0.25,964
75,2,1,75,0.25,965
75,4,1,75,0.2,965
75,4,2,75,0.5,965
144,4,3,144,0.166666666666667,965
225,2,1,225,0.25,965
46,5,2,46,0.166666666666667,965
46,5,3,46,0.333333333333333,965
83,3,1,83,0.25,965
83,4,3,83,0.1,965
183,4,3,183,0.4,965
186,4,1,186,0.166666666666667,965
138,3,1,138,0.142857142857143,965
197,4,3,197,0.25,965
68,4,1,68,0.5,965
96,5,2,96,1,965
158,3,2,158,0.2,965
223,4,2,223,0.142857142857143,965
139,5,4,139,0.2,965
200,5,4,200,0.2,965
117,3,2,117,0.111111111111111,965
234,4,3,234,0.166666666666667,965
213,5,3,213,0.1,965
199,4,3,199,0.4,965
79,5,3,79,0.333333333333333,965
68,4,1,68,0.5,966
66,3,1,66,0.166666666666667,966
93,3,2,93,0.333333333333333,966
197,4,3,197,0.125,966
226,3,2,226,0.142857142857143,966
226,4,3,226,0.333333333333333,966
144,2,1,144,0.5,966
144,4,1,144,0.333333333333333,966
144,4,2,144,0.25,966
144,4,3,144,0.333333333333333,966
75,4,2,75,0.333333333333333,966
139,4,2,139,0.166666666666667,966
49,4,2,49,0.125,966
158,4,2,158,0.2,966
169,5,2,169,0.25,966
46,5,4,46,0.166666666666667,966
39,4,3,39,0.25,966
50,4,3,50,0.5,966
119,4,3,119,0.166666666666667,966
214,5,4,214,0.333333333333333,966
90,5,4,90,0.25,966
83,2,1,83,0.25,967
83,4,1,83,0.25,967
138,5,1,138,0.2,967
138,3,2,138,0.142857142857143,967
138,4,2,138,0.333333333333333,967
138,4,3,138,0.142857142857143,967
203,3,1,203,0.125,967
197,3,1,197,0.2,967
197,3,2,197,0.166666666666667,967
197,4,2,197,0.25,967
225,4,1,225,0.333333333333333,967
75,4,2,75,0.5,967
75,5,3,75,0.5,967
93,4,2,93,0.25,967
93,5,4,93,0.25,967
182,4,2,182,0.166666666666667,967
117,3,2,117,0.2,967
178,3,2,178,0.2,967
204,5,3,204,0.333333333333333,967
90,5,4,90,0.25,967
111,5,4,111,0.166666666666667,967
46,5,1,46,0.25,968
46,5,4,46,0.2,968
144,5,1,144,0.25,968
144,3,2,144,0.1,968
144,4,2,144,0.125,968
144,4,3,144,0.142857142857143,968
144,5,3,144,0.142857142857143,968
144,5,4,144,0.5,968
225,5,3,225,0.5,968
226,4,3,226,0.166666666666667,968
75,4,1,75,0.25,968
75,4,3,75,0.25,968
93,3,2,93,0.333333333333333,968
93,4,2,93,0.25,968
93,5,2,93,0.25,968
93,4,3,93,0.125,968
93,5,3,93,0.125,968
186,4,1,186,0.2,968
39,3,2,39,0.25,968
39,4,2,39,0.142857142857143,968
223,4,2,223,0.25,968
94,3,2,94,0.142857142857143,968
47,4,2,47,0.25,968
227,3,2,227,0.25,968
162,5,4,162,0.4,968
50,4,3,50,0.333333333333333,968
46,4,1,46,0.2,969
46,5,2,46,0.5,969
46,4,3,46,0.166666666666667,969
75,5,1,75,0.2,969
75,3,2,75,0.25,969
75,4,2,75,0.5,969
75,4,3,75,0.2,969
93,5,1,93,0.25,969
93,5,4,93,0.4,969
197,2,1,197,0.2,969
225,3,1,225,0.25,969
226,3,2,226,0.111111111111111,969
226,5,2,226,0.142857142857143,969
226,4,3,226,0.142857142857143,969
226,5,3,226,0.142857142857143,969
68,3,1,68,0.2,969
68,4,3,68,0.333333333333333,969
144,2,1,144,0.333333333333333,969
144,5,4,144,0.25,969
83,2,1,83,0.166666666666667,969
83,4,2,83,0.111111111111111,969
234,4,1,234,0.25,969
36,3,2,36,0.142857142857143,969
58,3,2,58,0.333333333333333,969
158,4,3,158,0.25,969
116,5,3,116,0.5,969
79,5,3,79,0.333333333333333,969
204,4,3,204,0.142857142857143,969
119,4,3,119,0.142857142857143,969
